Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XMR,2020-05-18,67.0246259299,65.1464649747,67.6824727099,65.0604720516
XMR,2020-05-19,66.6201499513,67.0171521365,67.6762298569,64.9830136958
XMR,2020-05-20,64.7869781207,66.6189183761,67.0960684774,63.6712062948
XMR,2020-05-21,61.9846675596,64.784717294,65.0979279128,59.9166010527
XMR,2020-05-22,63.4219763485,61.9843044671,63.5356486186,60.9986085991
XMR,2020-05-23,64.3423422546,63.4219763558,65.0142056538,62.6222623033
XMR,2020-05-24,62.7734440786,64.340580094,64.5819679604,61.4565468564
XMR,2020-05-25,61.3043965763,62.7732990373,62.9421691979,60.0507242915
XMR,2020-05-26,61.7966724525,61.300972317,62.4112012168,60.820853189
XMR,2020-05-27,64.1613069317,61.7966724126,65.5544465644,61.4249378271
XMR,2020-05-28,66.6727879827,64.1604324603,66.9127716223,61.4340020744
XMR,2020-05-29,66.1890869911,66.6729854422,67.8173750097,65.7774256599
XMR,2020-05-30,68.5327822938,66.1334520037,68.7545716337,65.3497775384
XMR,2020-05-31,64.7333774819,68.5300153882,68.6706589069,64.205649209
XMR,2020-06-01,68.0132693544,64.7314733605,68.4904557391,63.3051126231
XMR,2020-06-02,66.4859526037,67.9649746431,70.3361264874,63.5619412278
XMR,2020-06-03,67.1823741936,66.4859525688,68.2415903938,66.101778725
XMR,2020-06-04,68.0012396505,67.1826330321,68.7338733546,65.6475774044
XMR,2020-06-05,67.706367396,68.0031101582,69.245206066,67.1970920249
XMR,2020-06-06,67.9230413014,67.7038201843,68.1243108868,66.9972088183
XMR,2020-06-07,66.3796186901,67.9230395548,68.1612036654,64.7373972754
XMR,2020-06-08,68.262663639,66.3833009757,68.3147351778,66.2977022847
XMR,2020-06-09,68.1563543232,68.2471488713,68.7401830608,67.3820910615
XMR,2020-06-10,69.4955107045,68.1544326295,69.7824010339,67.4713097623
XMR,2020-06-11,63.5982585866,69.495480855,70.1039166464,63.2325527954
XMR,2020-06-12,65.6825674614,63.6020327076,66.5901041065,63.0078610253
XMR,2020-06-13,66.4620528565,65.6832535587,66.5702796844,65.0698942685
XMR,2020-06-14,65.5399104934,66.4620528565,66.6070836837,64.5862987254
XMR,2020-06-15,64.781781232,65.534356232,65.5956656161,61.7960133737
XMR,2020-06-16,65.8015113774,64.7833379501,65.9758325597,64.3293789196
XMR,2020-06-17,65.308281745,65.7996828536,66.9011620976,64.5899412261
XMR,2020-06-18,64.9531603329,65.3099006735,65.9550148473,64.23216778
XMR,2020-06-19,64.1327080714,64.9532833624,65.3579497362,63.3910677891
XMR,2020-06-20,63.8335053553,64.1334367841,64.5568666779,63.4066903919
XMR,2020-06-21,64.3538671049,63.8333954401,64.9961266762,63.8187009599
XMR,2020-06-22,66.0788693903,64.3507890713,66.9506637182,64.346686285
XMR,2020-06-23,66.7598672779,66.0806230967,67.3141434545,65.3972966206
XMR,2020-06-24,64.8124163888,66.7598672781,67.5524401113,63.9558076663
XMR,2020-06-25,64.3307147886,64.8116607318,65.0912993983,63.0407668659
XMR,2020-06-26,64.0705334694,64.3310923884,64.5168168528,62.9522113821
XMR,2020-06-27,62.2305238369,64.0704997845,64.3123955914,60.2475215019
XMR,2020-06-28,62.954506152,62.2566450615,63.6139527364,61.7658461325
XMR,2020-06-29,64.0739834381,62.9554250382,64.7906668347,62.4446604652
XMR,2020-06-30,63.6044919688,64.0739117991,64.5694315898,63.2763727502
XMR,2020-07-01,64.608307929,63.5577427258,64.7194922542,63.2538574208
XMR,2020-07-02,66.0360172873,64.5740950925,66.6792106013,62.5028251941
XMR,2020-07-03,63.0213089168,65.2776095966,65.8186331207,62.7083721619
XMR,2020-07-04,63.9095943291,62.7066308027,64.869384931,62.5315228308
XMR,2020-07-05,63.1430597418,64.2226669898,64.6408039491,61.8477200584
XMR,2020-07-06,64.3545117921,63.3483238713,64.8496626242,62.8603748889
XMR,2020-07-07,64.4277000777,64.9308557648,65.0975987598,63.7735450826
XMR,2020-07-08,66.6997481831,64.6745614145,67.1902688,64.1730105417
XMR,2020-07-09,67.9775609613,66.3054183872,69.2962775866,65.1036651727
XMR,2020-07-10,67.4644326165,67.2820715935,68.3347872756,65.2259796578
XMR,2020-07-11,68.6643157445,67.2496333578,69.8160813478,67.1420877254
XMR,2020-07-12,69.0749309001,68.8023337589,70.2969865081,68.1668500167
XMR,2020-07-13,69.3058443915,69.2799897274,70.0367132893,67.7335875346
XMR,2020-07-14,68.1464537698,69.2176527394,69.2445288558,66.8441783843
XMR,2020-07-15,70.691736989,67.9135223724,72.5606278837,67.4779865742
XMR,2020-07-16,67.3683692207,70.5563885478,71.5168221561,66.5365493318
XMR,2020-07-17,67.563455783,67.6590834236,68.3385152121,67.0231974702
XMR,2020-07-18,68.1741045592,67.6501567616,69.2908548745,67.0688098749
XMR,2020-07-19,68.8900902018,68.4690608327,69.0630310051,67.734109644
XMR,2020-07-20,69.278379807,68.8985718638,70.3027916545,68.8306823519
XMR,2020-07-21,69.89543649,69.3731574396,71.78320918,69.1278181866
XMR,2020-07-22,71.0432273969,69.7390554341,71.1477354322,69.380629424
XMR,2020-07-23,73.4632648684,71.5677047562,74.1347843823,70.9780325107
XMR,2020-07-24,72.0367256307,73.130990623,73.1309907218,71.4294773574
XMR,2020-07-25,73.6407520245,71.7161748865,74.1142767651,71.657516167
XMR,2020-07-26,77.611294161,73.6939600406,78.1024087071,73.1986657758
XMR,2020-07-27,79.1830029111,78.1992573502,79.6275695954,75.2196629849
XMR,2020-07-28,81.7258046221,78.6089088568,83.4164800295,78.5998297342
XMR,2020-07-29,80.41349191,81.3556521537,82.8809124715,80.3707639156
XMR,2020-07-30,81.626866118,79.2427149153,82.6568688349,78.5736688754
XMR,2020-07-31,84.0992762247,81.0351085596,84.1141790113,80.447225574
XMR,2020-08-01,89.442971652,84.6616632737,90.300925837,83.5615531598
XMR,2020-08-02,85.2727104127,89.7809783493,91.1106078357,79.2065678122
XMR,2020-08-03,89.1377960946,85.0044008792,89.7623289239,84.0128869858
XMR,2020-08-04,87.6505997577,89.1545002657,89.780199973,85.8978327085
XMR,2020-08-05,89.6487374339,87.2930923074,90.7311368789,86.1835886342
XMR,2020-08-06,93.8924207366,90.4666098457,94.9640990825,88.5007542477
XMR,2020-08-07,94.3251276275,95.6149112541,95.7234531918,90.7476758166
XMR,2020-08-08,94.9593710969,94.1088033482,95.3035412919,91.9227980543
XMR,2020-08-09,93.1358848485,94.9124437475,95.0853687855,92.3029624011
XMR,2020-08-10,93.3756457883,93.0015544437,94.6859634969,89.7961743548
XMR,2020-08-11,85.5993542838,93.8532371831,94.8741486287,84.4215375273
XMR,2020-08-12,89.5601867454,87.3307899668,89.6818113979,84.2602681716
XMR,2020-08-13,91.662815505,89.5901359472,91.8960592441,85.8016287721
XMR,2020-08-14,92.0161730353,92.0597292511,93.6807595466,89.9928089641
XMR,2020-08-15,90.3196167732,91.5822079164,91.9071895108,89.7760872079
XMR,2020-08-16,91.1802732273,89.8778557304,91.3965823544,88.1389071131
XMR,2020-08-17,94.6453437465,91.2124590871,95.1738462436,89.4828790422
XMR,2020-08-18,94.0359906147,93.5991055517,97.2337588208,91.5617150713
XMR,2020-08-19,91.2133544468,93.5546972731,94.5892756455,89.0598927841
XMR,2020-08-20,100.4979946913,91.4284654657,101.0858113727,91.4071435718
XMR,2020-08-21,93.6788620571,101.6254914626,106.0441539049,92.3265893747
XMR,2020-08-22,94.7551705873,92.300235702,94.7708255417,88.9080283056
XMR,2020-08-23,90.8720027259,94.6158720414,94.9747767781,90.6836493142
XMR,2020-08-24,93.9029476251,91.3578276706,94.2790789175,90.409795314
XMR,2020-08-25,88.7205580087,93.7018505024,94.0436827412,85.9709081146
XMR,2020-08-26,88.9555936444,88.6773137216,89.8794347647,87.5247487291
XMR,2020-08-27,88.8616361828,88.9913090699,90.7696298286,85.9478336143
XMR,2020-08-28,93.8183215462,89.7699037675,95.5666839296,88.8066187218
XMR,2020-08-29,92.6913916483,94.5327868482,95.8197063668,92.5687411527
XMR,2020-08-30,95.9989152471,92.7914790297,96.344850793,92.7615957619
XMR,2020-08-31,94.0562622527,96.2551650422,96.7337264779,93.4517042114
XMR,2020-09-01,96.691102982,93.2286000472,97.7067107547,91.6313702728
XMR,2020-09-02,91.1593037412,96.9936494497,97.3596423404,88.2259378861
XMR,2020-09-03,83.4882339807,91.2811521793,91.7281345365,81.7050008373
XMR,2020-09-04,83.3556010071,77.3921657976,83.5926048491,76.6372694164
XMR,2020-09-05,76.2342158401,82.2239474061,83.5158172947,74.0278626369
XMR,2020-09-06,79.2244656142,77.7420189428,81.2986819362,75.2966655905
XMR,2020-09-07,82.8284294313,80.2334287819,82.9888717336,76.638463075
XMR,2020-09-08,83.3261598285,82.5920015724,84.851582781,78.8763500867
XMR,2020-09-09,85.0033526322,84.2271860547,85.9456356038,82.2694700538
XMR,2020-09-10,85.7751959872,84.3380545064,86.3882293038,84.0793415886
XMR,2020-09-11,83.9882077214,85.680167045,85.9720596385,83.1703240042
XMR,2020-09-12,86.5878893949,84.0760045844,87.2154302598,83.1334415394
XMR,2020-09-13,85.6543451654,86.7471457663,90.0987926654,85.2268619368
XMR,2020-09-14,90.752185873,86.1903369809,91.2843096482,84.6791863628
XMR,2020-09-15,90.9256207659,91.7676315107,92.9436245316,88.2097771808
XMR,2020-09-16,88.7184482727,91.1895612778,92.8051582517,87.2887131233
XMR,2020-09-17,92.7104274654,88.3579699689,94.0583101244,87.5221268414
XMR,2020-09-18,92.3326516282,92.8097995542,95.2030055962,91.4399326751
XMR,2020-09-19,94.6471422309,92.5126274928,95.4202452841,91.5656050279
XMR,2020-09-20,91.5520882528,94.5982848316,94.714859876,90.624432551
XMR,2020-09-21,90.7879504609,92.7241340389,94.4056035624,85.6935757158
XMR,2020-09-22,92.5759292268,89.2092394553,94.7936749621,87.3056604067
XMR,2020-09-23,87.7129934103,92.6066343507,94.2735841947,87.0826452456
XMR,2020-09-24,91.3423080127,87.1869308285,91.9733200182,86.6505346227
XMR,2020-09-25,93.2801638643,91.7943016308,94.1821579017,90.5481128624
XMR,2020-09-26,94.4493614274,93.0308625737,95.5064374109,92.3649579227
XMR,2020-09-27,97.7494174758,94.6410837299,99.9545274765,93.5454857648
XMR,2020-09-28,97.2247635373,97.124641416,98.7269544462,95.1077390323
XMR,2020-09-29,99.7337057325,95.0789877769,100.1692520094,94.2724745883
XMR,2020-09-30,109.6716143019,100.5056357493,109.909590241,97.7262732671
XMR,2020-10-01,102.6405859151,108.5816687043,113.3914845366,101.518275398
XMR,2020-10-02,102.5939132371,103.8040696681,105.3921007415,93.6824538087
XMR,2020-10-03,103.4449524017,101.733730427,104.044618548,100.7516705228
XMR,2020-10-04,105.9554701692,103.7533865052,109.4932685944,101.4723065186
XMR,2020-10-05,109.6666176085,105.4694634465,109.7149931958,104.260493305
XMR,2020-10-06,106.6478179567,112.753604829,113.8553525819,105.5041054594
XMR,2020-10-07,109.6583345932,106.4626677271,112.8551035545,102.264734107
XMR,2020-10-08,111.8340399258,110.2284772816,112.9652334094,107.6182375476
XMR,2020-10-09,115.8286163084,111.3585373753,118.201663519,108.5406383156
XMR,2020-10-10,116.9553248134,115.9960417193,118.5559635646,115.3106419273
XMR,2020-10-11,124.949285458,115.8427384737,125.1244567633,115.4812970504
XMR,2020-10-12,131.1626349745,125.868444454,135.0482715528,125.1777261338
XMR,2020-10-13,127.3345346391,129.0960627198,131.7730709775,123.8116313448
XMR,2020-10-14,128.424690202,128.1267753938,133.8729814236,125.3574863251
XMR,2020-10-15,131.8109570947,128.6611737805,132.4624434879,123.7273900678
XMR,2020-10-16,120.4224172362,130.3765972694,132.6402366896,119.2359304674
XMR,2020-10-17,120.010191233,120.7649287859,122.8454776743,119.1679429697
XMR,2020-10-18,123.9453897536,120.1777866077,123.9532149727,120.056059417
XMR,2020-10-19,127.1238994427,124.6148393075,130.3138008204,122.719864251
XMR,2020-10-20,119.1094110246,125.750430149,127.3064164881,117.4273560582
XMR,2020-10-21,123.8060331106,118.3351274719,126.2810284166,116.6592637208
XMR,2020-10-22,128.3795034156,121.3955741831,129.668306464,119.4240799797
XMR,2020-10-23,126.4766025505,127.652326419,127.6977412143,122.4660390431
XMR,2020-10-24,129.4628514188,127.447634275,130.3452323961,125.3262368327
XMR,2020-10-25,129.8663212808,129.2896217901,134.238878948,127.9605931565
XMR,2020-10-26,132.1210797294,131.1922867195,139.427710697,129.5647159014
XMR,2020-10-27,133.1884075207,131.5900290108,138.0504202857,131.4028832331
XMR,2020-10-28,125.747697547,133.9529632475,135.4514595492,123.5364757634
XMR,2020-10-29,123.3722443848,126.4145869121,128.5420814104,121.9343586566
XMR,2020-10-30,123.9687217425,124.4293517591,125.3119776681,118.11918645
XMR,2020-10-31,127.2858182161,123.1772887159,128.3538895688,121.4783319405
XMR,2020-11-01,125.3261066603,126.6633957393,127.3656779029,123.8544974407
XMR,2020-11-02,119.3865488413,127.1542374871,128.3601321285,117.7234691849
XMR,2020-11-03,120.3489952899,118.9646699152,120.722196358,116.1513913919
XMR,2020-11-04,116.2327910992,121.0751887203,121.6684192885,113.8180012238
XMR,2020-11-05,119.1902858335,115.7706345166,120.35516021,110.6973233997
XMR,2020-11-06,119.6327706294,119.7532481978,124.3156116369,116.6140946583
XMR,2020-11-07,110.9122000312,119.6069072848,126.0416336609,109.6550855732
XMR,2020-11-08,120.396937882,110.9800328524,120.5823309039,109.6305696332
XMR,2020-11-09,116.3623245723,120.3482529031,122.0123661026,114.195008659
XMR,2020-11-10,116.8954367288,115.9125131977,117.9770163311,114.1384377439
XMR,2020-11-11,113.9106054764,115.7014571061,118.169062304,113.6091661154
XMR,2020-11-12,111.8465948218,113.2695001067,115.2450625617,110.3167332659
XMR,2020-11-13,113.9285132116,112.2087920141,115.0719214352,111.6862132981
XMR,2020-11-14,116.1493546281,114.1286174647,117.5752965952,113.1641844133
XMR,2020-11-15,114.1647401672,116.899693102,118.0196139171,112.9542825011
XMR,2020-11-16,118.2876805561,114.7237267538,120.0555249422,113.59513855
XMR,2020-11-17,124.7100488366,118.5684133408,125.508891594,117.9326343166
XMR,2020-11-18,123.1936578423,125.5968409244,126.5233813341,120.20325175
XMR,2020-11-19,118.6573971686,123.5704160353,123.8012874901,117.1910667352
XMR,2020-11-20,120.0017067927,118.5936227314,123.0392559743,118.0874216997
XMR,2020-11-21,126.8636705995,121.0462724648,129.3468733806,119.5978805392
XMR,2020-11-22,125.6490773364,128.2307569848,129.4499683576,120.5330947853
XMR,2020-11-23,131.0481719812,123.4814986679,131.1197159848,122.2442435271
XMR,2020-11-24,134.7371914513,129.8623486868,141.5710569741,126.9456580507
XMR,2020-11-25,128.8989465064,135.17450254,138.5966855863,128.7778438747
XMR,2020-11-26,119.2854755825,129.033681798,132.3438907402,108.6674183898
XMR,2020-11-27,115.8520762605,120.2530476463,122.3433182119,111.8870822886
XMR,2020-11-28,121.8056128785,117.426550543,125.1798324159,114.5309067075
XMR,2020-11-29,122.3623713363,122.1431178508,126.1518890233,119.4740101274
XMR,2020-11-30,128.7480198576,124.0659217711,129.8772769869,121.76087627
XMR,2020-12-01,127.0260941264,130.5296050908,132.8888464116,120.8664830532
XMR,2020-12-02,127.3395002811,126.0020357687,129.3331984856,124.0937319022
XMR,2020-12-03,133.6550131158,127.9889357732,133.7552405433,126.5454641705
XMR,2020-12-04,129.1931126127,133.5831990154,135.7101689571,129.156296177
XMR,2020-12-05,132.3635739083,126.6989351068,133.2976376205,124.4044962814
XMR,2020-12-06,132.0887111166,133.5968246183,134.8505893496,128.5751765507
XMR,2020-12-07,138.5677261953,134.4124315331,144.0481494335,134.0827920797
XMR,2020-12-08,137.4008524987,138.6964473481,143.1441706024,133.1795265099
XMR,2020-12-09,133.3380771066,135.7674042611,135.8923331886,127.0273780162
XMR,2020-12-10,135.0171458326,132.5889755459,135.1449574377,129.2442826132
XMR,2020-12-11,139.4302456367,133.7548844831,140.3409224573,129.9080311234
XMR,2020-12-12,148.4669145599,141.5980034702,153.2180447476,141.2750405057
XMR,2020-12-13,148.7798971603,146.9604135766,149.4784867153,143.9864631526
XMR,2020-12-14,152.5926959508,152.0305889432,157.6421031767,150.4902487058
XMR,2020-12-15,151.282266364,152.4991262758,155.3238018065,150.8295298443
XMR,2020-12-16,154.8002475433,150.5887413475,156.636048923,147.357879669
XMR,2020-12-17,160.6318393338,158.9874609556,163.5792876704,153.962373598
XMR,2020-12-18,154.8650763708,160.4086977999,160.4939964932,153.0398700745
XMR,2020-12-19,156.2336213385,154.5758652418,158.0663184104,153.847483111
XMR,2020-12-20,152.5955137281,154.6393050768,156.805791794,151.1432367642
XMR,2020-12-21,147.8252291399,152.3602424681,153.6425780969,142.5652664167
XMR,2020-12-22,153.8624793614,145.7411435373,157.4654800739,144.0039114016
XMR,2020-12-23,154.4028660067,156.3932958074,168.9381435311,148.2329789439
XMR,2020-12-24,153.059778823,150.7573947782,158.6286514275,146.5127222686
XMR,2020-12-25,158.0480774191,156.7662054458,160.5016406359,152.6249021045
XMR,2020-12-26,165.4803486989,159.2768319675,167.739392656,158.7884398507
XMR,2020-12-27,158.7309052691,167.8384064876,170.7603119073,155.5761559008
XMR,2020-12-28,165.1156200937,156.6617235877,168.1574348386,155.9436164766
XMR,2020-12-29,162.3437325553,166.3031442446,167.0672534353,155.0036959137
XMR,2020-12-30,158.7494981593,161.3751129861,163.9956068389,158.5086264495
XMR,2020-12-31,155.6276356339,160.0733331191,161.0102117329,155.5570463577
XMR,2021-01-01,132.4141255017,156.2832391281,169.123776834,131.0829740417
XMR,2021-01-02,143.2656276021,135.7896878098,145.0845034158,128.6139539765
XMR,2021-01-03,137.3270777997,142.8471756688,143.8721184233,130.1437949042
XMR,2021-01-04,131.6308457904,136.9822805322,142.4669141423,128.4128164759
XMR,2021-01-05,139.4920034128,133.6783340936,139.5236499226,129.0831455063
XMR,2021-01-06,139.7785851769,136.2088203279,141.7119336728,132.9856136764
XMR,2021-01-07,146.4447288786,142.3805735772,152.6349011717,139.7059518346
XMR,2021-01-08,141.1931024188,142.6697808872,150.1047217392,135.5151474351
XMR,2021-01-09,145.6854960627,141.8185291165,148.8664741271,138.9669177969
XMR,2021-01-10,176.078850852,147.1841780674,177.7628085345,147.1841780674
XMR,2021-01-11,162.8144318023,184.619028779,185.9058148783,142.579317674
XMR,2021-01-12,159.039790049,158.0093531026,172.3814578408,153.9703517495
XMR,2021-01-13,169.7014170304,159.2055700431,174.8603752086,152.5131623552
XMR,2021-01-14,161.9586029154,171.4226925217,171.8394217193,160.4122214201
XMR,2021-01-15,157.2999783664,163.5077111411,167.4285946411,147.569926517
XMR,2021-01-16,155.2299607242,156.9197230253,161.9699295593,152.7037933845
XMR,2021-01-17,163.746663517,155.5576793945,164.3835744114,149.8993578463
XMR,2021-01-18,156.414820084,159.768854397,160.7977522719,150.4515251558
XMR,2021-01-19,160.5506763919,157.0095704991,165.6837749931,152.9510120446
XMR,2021-01-20,152.2775760994,157.0764887516,161.3678866135,146.2713814706
XMR,2021-01-21,131.0178705941,152.8465980023,153.1877408281,128.261645436
XMR,2021-01-22,137.2336155976,130.566936622,141.3850428507,122.2260598574
XMR,2021-01-23,138.3225583213,135.979174755,141.4483769026,133.9919022724
XMR,2021-01-24,137.5504164017,139.0680167452,142.9325951633,134.3795259022
XMR,2021-01-25,138.4977083619,138.2722298332,145.4126818319,136.9139911537
XMR,2021-01-26,137.5418850864,137.2602267342,140.5854903,133.4776714536
XMR,2021-01-27,127.211071491,137.9172577181,138.2123766239,126.915629917
XMR,2021-01-28,136.5394912546,125.7086929619,140.0627382054,123.8677256493
XMR,2021-01-29,140.8775296316,135.5922169283,150.3589381411,132.3618741682
XMR,2021-01-30,140.4400383972,140.4575929827,142.150088259,136.3059332441
XMR,2021-01-31,136.8391956933,139.6080630077,140.4546171891,132.4640281179
XMR,2021-02-01,145.7023530008,137.9248830651,146.3437394427,135.8445479862
XMR,2021-02-02,151.55340924,143.4220537455,151.7764255151,142.923634857
XMR,2021-02-03,152.6536530477,151.370548793,155.4701158971,150.8535161611
XMR,2021-02-04,149.222186706,154.8057144072,155.6032374689,147.8872513166
XMR,2021-02-05,153.3620202409,148.1877602188,154.881417941,147.5648846344
XMR,2021-02-06,154.4492314207,155.481078115,158.1417419921,152.8559998916
XMR,2021-02-07,148.3714032443,152.2943264828,156.2965729671,147.5508540708
XMR,2021-02-08,159.9815470952,150.5490896198,161.3502796253,147.4716209838
XMR,2021-02-09,168.3001699847,163.3554164807,175.2439701778,158.8344348774
XMR,2021-02-10,175.036355463,169.4016455844,182.5484420936,165.6871519211
XMR,2021-02-11,189.4118822118,175.7014573541,192.3982860133,171.0369950856
XMR,2021-02-12,202.7064079871,190.4845226267,215.7125429154,190.4845226267
XMR,2021-02-13,241.1466276438,201.0545034672,254.676983836,197.9251837614
XMR,2021-02-14,236.2498777527,241.4211000775,243.5166560801,223.5918394787
XMR,2021-02-15,221.7217916015,230.2145431253,234.2320555501,203.4954971997
XMR,2021-02-16,218.9071400696,228.3457568245,234.5224831951,210.6647775371
XMR,2021-02-17,262.8944172681,221.4920281096,266.8831878971,221.2264399127
XMR,2021-02-18,259.3842386615,272.1735998708,276.7395155636,252.0099860665
XMR,2021-02-19,275.8110208889,261.3089613851,281.7244753189,252.9152970618
XMR,2021-02-20,249.0038756042,282.2968164642,288.5853741315,246.1773654772
XMR,2021-02-21,245.4785634962,255.3113376367,261.3650267394,243.8490225634
XMR,2021-02-22,223.9434387423,247.3956695683,248.6673258446,190.4799656416
XMR,2021-02-23,215.9471837662,224.4145262183,225.4342057629,171.5861370171
XMR,2021-02-24,203.8209390316,220.9558612174,225.4021052813,198.2252521209
XMR,2021-02-25,200.5842264431,204.71211659,218.6243222404,197.5340156042
XMR,2021-02-26,201.2900756188,198.7923593379,218.0368358157,193.8302523898
XMR,2021-02-27,211.2601530921,204.2019690627,223.2848761581,203.7104303913
XMR,2021-02-28,219.0704707908,209.6845850429,227.6361519694,199.0304954161
XMR,2021-03-01,228.7890116827,219.5289069879,230.5103756409,210.9905472965
XMR,2021-03-02,217.7292571799,230.5173555055,232.715793313,211.5557309592
XMR,2021-03-03,222.4753162198,220.7372161777,229.0846337798,215.9722028862
XMR,2021-03-04,214.410805185,219.1663180854,223.9983947071,210.3226845431
XMR,2021-03-05,210.6083031923,217.6126569665,217.6187641542,203.2989498879
XMR,2021-03-06,203.1137607607,206.0367441799,208.3656785272,198.4973505104
XMR,2021-03-07,207.5840684372,204.4613567529,209.939100483,202.4098578141
XMR,2021-03-08,219.6348201585,208.8936026031,220.3888379096,204.4930995043
XMR,2021-03-09,224.6956512569,221.0290885845,229.0825469704,218.2513316344
XMR,2021-03-10,222.2849499953,225.4367184249,227.4530945857,215.0815950842
XMR,2021-03-11,219.9146875266,220.393929358,226.1512090962,213.2878945637
XMR,2021-03-12,223.0302523625,221.2612469606,225.3115092452,215.9430648233
XMR,2021-03-13,233.5974582066,222.7918640522,237.9221012801,218.4361836796
XMR,2021-03-14,236.9354824349,238.3431681086,240.2043094854,228.8816700457
XMR,2021-03-15,221.7889943188,232.117083944,237.7394608473,215.5701584386
XMR,2021-03-16,229.2950839172,222.3089080408,230.1456055404,212.9491800536
XMR,2021-03-17,234.898262084,229.8335839575,236.7748246489,226.9989277136
XMR,2021-03-18,231.8891154047,235.9511510879,240.1529366789,229.666996671
XMR,2021-03-19,234.818641969,228.1018523683,235.8500800501,223.9126917122
XMR,2021-03-20,233.4580642906,231.7141625715,237.6085008505,230.9928845086
XMR,2021-03-21,233.9665900131,232.025691107,237.398486313,226.0278089073
XMR,2021-03-22,218.9075576235,231.7372004907,233.3663187368,218.7099983796
XMR,2021-03-23,221.1595450956,217.3517376094,225.4239769483,211.8415638515
XMR,2021-03-24,213.1212245908,218.1394059098,229.3614557947,207.4794489528
XMR,2021-03-25,218.4750541881,210.8428815331,221.5042738243,204.9882577694
XMR,2021-03-26,219.3450840395,214.5366195786,225.9390767955,214.4058481535
XMR,2021-03-27,221.9954045329,221.7858298692,224.022008848,214.1375313801
XMR,2021-03-28,228.166741417,221.3303064286,232.3439608796,217.8702642018
XMR,2021-03-29,234.686371095,232.6054831492,241.0627757508,230.8115723397
XMR,2021-03-30,247.1312084625,233.902046355,247.7508957901,232.4319914694
XMR,2021-03-31,242.8354590215,244.7469038021,263.5597846633,242.2597007765
XMR,2021-04-01,248.2912341166,246.0415631235,255.2096320462,244.5320731039
XMR,2021-04-02,255.7192218618,250.652478165,261.5997258871,249.1304404695
XMR,2021-04-03,256.2886359438,257.589061133,266.9949047899,253.6419330073
XMR,2021-04-04,264.0895339752,257.4202906553,272.8103620285,247.7938382936
XMR,2021-04-05,265.3456477922,263.7892005636,268.8168866863,260.3624271717
XMR,2021-04-06,270.4893656841,265.4675075236,277.1178069705,261.7533493635
XMR,2021-04-07,264.2965301967,270.82736591,279.8285925337,253.0796045333
XMR,2021-04-08,271.4713943692,257.6410418117,271.9042477013,251.4868726728
XMR,2021-04-09,273.3964259577,269.7289344662,290.2766391839,266.3904989653
XMR,2021-04-10,292.1786524216,273.3625248499,298.0600163918,273.1346607499
XMR,2021-04-11,323.2759240971,291.8239423973,327.9420764596,291.402256488
XMR,2021-04-12,317.2905784148,328.797182526,343.7970614959,315.873786104
