Date,attention,attention_scaled
10/1/2013,1,0.01
10/2/2013,1,0.01
10/3/2013,2,0.02
10/4/2013,1,0.01
10/5/2013,1,0.01
10/6/2013,1,0.01
10/7/2013,1,0.01
10/8/2013,1,0.01
10/9/2013,1,0.01
10/10/2013,1,0.01
10/11/2013,1,0.01
10/12/2013,1,0.01
10/13/2013,1,0.01
10/14/2013,1,0.01
10/15/2013,1,0.01
10/16/2013,1,0.01
10/17/2013,1,0.01
10/18/2013,1,0.01
10/19/2013,1,0.01
10/20/2013,1,0.01
10/21/2013,1,0.01
10/22/2013,1,0.01
10/23/2013,1,0.01
10/24/2013,1,0.01
10/25/2013,1,0.01
10/26/2013,1,0.01
10/27/2013,1,0.01
10/28/2013,1,0.01
10/29/2013,3,0.03
10/30/2013,4,0.04
10/31/2013,3,0.03
11/1/2013,2,0.02
11/2/2013,2,0.02
11/3/2013,2,0.02
11/4/2013,2,0.02
11/5/2013,2,0.02
11/6/2013,2,0.02
11/7/2013,3,0.03
11/8/2013,3,0.03
11/9/2013,3,0.03
11/10/2013,2,0.02
11/11/2013,2,0.02
11/12/2013,2,0.02
11/13/2013,3,0.03
11/14/2013,3,0.03
11/15/2013,3,0.03
11/16/2013,2,0.02
11/17/2013,3,0.03
11/18/2013,6,0.06
11/19/2013,9,0.09
11/20/2013,6,0.06
11/21/2013,5,0.05
11/22/2013,5,0.05
11/23/2013,4,0.04
11/24/2013,4,0.04
11/25/2013,4,0.04
11/26/2013,4,0.04
11/27/2013,7,0.07
11/28/2013,11,0.11
11/29/2013,9,0.09
11/30/2013,7,0.07
12/1/2013,6,0.06
12/2/2013,6,0.06
12/3/2013,6,0.06
12/4/2013,5,0.05
12/5/2013,7,0.07
12/6/2013,7,0.07
12/7/2013,7,0.07
12/8/2013,5,0.05
12/9/2013,5,0.05
12/10/2013,5,0.05
12/11/2013,4,0.04
12/12/2013,4,0.04
12/13/2013,4,0.04
12/14/2013,4,0.04
12/15/2013,4,0.04
12/16/2013,4,0.04
12/17/2013,4,0.04
12/18/2013,8,0.08
12/19/2013,6,0.06
12/20/2013,4,0.04
12/21/2013,4,0.04
12/22/2013,3,0.03
12/23/2013,3,0.03
12/24/2013,3,0.03
12/25/2013,3,0.03
12/26/2013,3,0.03
12/27/2013,3,0.03
12/28/2013,3,0.03
12/29/2013,3,0.03
12/30/2013,3,0.03
12/31/2013,3,0.03
1/1/2014,2,0.02
1/2/2014,3,0.03
1/3/2014,3,0.03
1/4/2014,3,0.03
1/5/2014,3,0.03
1/6/2014,4,0.04
1/7/2014,3,0.03
1/8/2014,3,0.03
1/9/2014,3,0.03
1/10/2014,3,0.03
1/11/2014,3,0.03
1/12/2014,3,0.03
1/13/2014,2,0.02
1/14/2014,3,0.03
1/15/2014,3,0.03
1/16/2014,3,0.03
1/17/2014,3,0.03
1/18/2014,3,0.03
1/19/2014,3,0.03
1/20/2014,3,0.03
1/21/2014,3,0.03
1/22/2014,4,0.04
1/23/2014,3,0.03
1/24/2014,3,0.03
1/25/2014,3,0.03
1/26/2014,2,0.02
1/27/2014,4,0.04
1/28/2014,4,0.04
1/29/2014,3,0.03
1/30/2014,3,0.03
1/31/2014,3,0.03
2/1/2014,2,0.02
2/2/2014,3,0.03
2/3/2014,2,0.02
2/4/2014,2,0.02
2/5/2014,2,0.02
2/6/2014,3,0.03
2/7/2014,4,0.04
2/8/2014,3,0.03
2/9/2014,3,0.03
2/10/2014,4,0.04
2/11/2014,4,0.04
2/12/2014,3,0.03
2/13/2014,3,0.03
2/14/2014,4,0.04
2/15/2014,3,0.03
2/16/2014,3,0.03
2/17/2014,3,0.03
2/18/2014,3,0.03
2/19/2014,3,0.03
2/20/2014,3,0.03
2/21/2014,3,0.03
2/22/2014,2,0.02
2/23/2014,2,0.02
2/24/2014,4,0.04
2/25/2014,9,0.09
2/26/2014,6,0.06
2/27/2014,4,0.04
2/28/2014,6,0.06
3/1/2014,4,0.04
3/2/2014,3,0.03
3/3/2014,3,0.03
3/4/2014,3,0.03
3/5/2014,4,0.04
3/6/2014,6,0.06
3/7/2014,7,0.07
3/8/2014,3,0.03
3/9/2014,3,0.03
3/10/2014,3,0.03
3/11/2014,2,0.02
3/12/2014,2,0.02
3/13/2014,2,0.02
3/14/2014,2,0.02
3/15/2014,2,0.02
3/16/2014,2,0.02
3/17/2014,2,0.02
3/18/2014,2,0.02
3/19/2014,2,0.02
3/20/2014,2,0.02
3/21/2014,2,0.02
3/22/2014,2,0.02
3/23/2014,2,0.02
3/24/2014,2,0.02
3/25/2014,2,0.02
3/26/2014,2,0.02
3/27/2014,2,0.02
3/28/2014,2,0.02
3/29/2014,2,0.02
3/30/2014,2,0.02
3/31/2014,2,0.02
4/1/2014,2,0.02
4/2/2014,2,0.02
4/3/2014,2,0.02
4/4/2014,2,0.02
4/5/2014,1,0.01
4/6/2014,2,0.02
4/7/2014,1,0.01
4/8/2014,1,0.01
4/9/2014,2,0.02
4/10/2014,2,0.02
4/11/2014,2,0.02
4/12/2014,1,0.01
4/13/2014,2,0.02
4/14/2014,1,0.01
4/15/2014,1,0.01
4/16/2014,2,0.02
4/17/2014,2,0.02
4/18/2014,1,0.01
4/19/2014,1,0.01
4/20/2014,1,0.01
4/21/2014,1,0.01
4/22/2014,1,0.01
4/23/2014,1,0.01
4/24/2014,1,0.01
4/25/2014,1,0.01
4/26/2014,1,0.01
4/27/2014,1,0.01
4/28/2014,1,0.01
4/29/2014,1,0.01
4/30/2014,1,0.01
5/1/2014,1,0.01
5/2/2014,1,0.01
5/3/2014,1,0.01
5/4/2014,1,0.01
5/5/2014,1,0.01
5/6/2014,1,0.01
5/7/2014,1,0.01
5/8/2014,1,0.01
5/9/2014,1,0.01
5/10/2014,1,0.01
5/11/2014,1,0.01
5/12/2014,1,0.01
5/13/2014,1,0.01
5/14/2014,1,0.01
5/15/2014,1,0.01
5/16/2014,1,0.01
5/17/2014,1,0.01
5/18/2014,1,0.01
5/19/2014,1,0.01
5/20/2014,1,0.01
5/21/2014,1,0.01
5/22/2014,1,0.01
5/23/2014,1,0.01
5/24/2014,1,0.01
5/25/2014,1,0.01
5/26/2014,2,0.02
5/27/2014,2,0.02
5/28/2014,2,0.02
5/29/2014,1,0.01
5/30/2014,1,0.01
5/31/2014,1,0.01
6/1/2014,1,0.01
6/2/2014,1,0.01
6/3/2014,2,0.02
6/4/2014,1,0.01
6/5/2014,1,0.01
6/6/2014,1,0.01
6/7/2014,1,0.01
6/8/2014,1,0.01
6/9/2014,1,0.01
6/10/2014,1,0.01
6/11/2014,1,0.01
6/12/2014,1,0.01
6/13/2014,1,0.01
6/14/2014,1,0.01
6/15/2014,1,0.01
6/16/2014,1,0.01
6/17/2014,1,0.01
6/18/2014,1,0.01
6/19/2014,1,0.01
6/20/2014,1,0.01
6/21/2014,1,0.01
6/22/2014,1,0.01
6/23/2014,1,0.01
6/24/2014,1,0.01
6/25/2014,1,0.01
6/26/2014,1,0.01
6/27/2014,1,0.01
6/28/2014,1,0.01
6/29/2014,1,0.01
6/30/2014,1,0.01
7/1/2014,1,0.01
7/2/2014,1,0.01
7/3/2014,1,0.01
7/4/2014,1,0.01
7/5/2014,1,0.01
7/6/2014,1,0.01
7/7/2014,1,0.01
7/8/2014,1,0.01
7/9/2014,1,0.01
7/10/2014,1,0.01
7/11/2014,1,0.01
7/12/2014,1,0.01
7/13/2014,1,0.01
7/14/2014,1,0.01
7/15/2014,1,0.01
7/16/2014,1,0.01
7/17/2014,1,0.01
7/18/2014,1,0.01
7/19/2014,1,0.01
7/20/2014,1,0.01
7/21/2014,1,0.01
7/22/2014,1,0.01
7/23/2014,1,0.01
7/24/2014,1,0.01
7/25/2014,1,0.01
7/26/2014,1,0.01
7/27/2014,1,0.01
7/28/2014,1,0.01
7/29/2014,1,0.01
7/30/2014,1,0.01
7/31/2014,1,0.01
8/1/2014,1,0.01
8/2/2014,1,0.01
8/3/2014,1,0.01
8/4/2014,1,0.01
8/5/2014,1,0.01
8/6/2014,1,0.01
8/7/2014,1,0.01
8/8/2014,1,0.01
8/9/2014,1,0.01
8/10/2014,1,0.01
8/11/2014,1,0.01
8/12/2014,1,0.01
8/13/2014,2,0.02
8/14/2014,2,0.02
8/15/2014,2,0.02
8/16/2014,1,0.01
8/17/2014,1,0.01
8/18/2014,1,0.01
8/19/2014,1,0.01
8/20/2014,1,0.01
8/21/2014,1,0.01
8/22/2014,1,0.01
8/23/2014,1,0.01
8/24/2014,1,0.01
8/25/2014,1,0.01
8/26/2014,1,0.01
8/27/2014,1,0.01
8/28/2014,1,0.01
8/29/2014,1,0.01
8/30/2014,1,0.01
8/31/2014,1,0.01
9/1/2014,1,0.01
9/2/2014,1,0.01
9/3/2014,1,0.01
9/4/2014,1,0.01
9/5/2014,1,0.01
9/6/2014,1,0.01
9/7/2014,1,0.01
9/8/2014,1,0.01
9/9/2014,1,0.01
9/10/2014,2,0.02
9/11/2014,2,0.02
9/12/2014,1,0.01
9/13/2014,1,0.01
9/14/2014,1,0.01
9/15/2014,1,0.01
9/16/2014,1,0.01
9/17/2014,1,0.01
9/18/2014,1,0.01
9/19/2014,1,0.01
9/20/2014,1,0.01
9/21/2014,1,0.01
9/22/2014,1,0.01
9/23/2014,1,0.01
9/24/2014,1,0.01
9/25/2014,1,0.01
9/26/2014,1,0.01
9/27/2014,1,0.01
9/28/2014,1,0.01
9/29/2014,1,0.01
9/30/2014,1,0.01
10/1/2014,1,0.01
10/2/2014,1,0.01
10/3/2014,1,0.01
10/4/2014,1,0.01
10/5/2014,2,0.02
10/6/2014,2,0.02
10/7/2014,2,0.02
10/8/2014,1,0.01
10/9/2014,1,0.01
10/10/2014,1,0.01
10/11/2014,1,0.01
10/12/2014,1,0.01
10/13/2014,1,0.01
10/14/2014,1,0.01
10/15/2014,1,0.01
10/16/2014,1,0.01
10/17/2014,1,0.01
10/18/2014,1,0.01
10/19/2014,1,0.01
10/20/2014,1,0.01
10/21/2014,1,0.01
10/22/2014,1,0.01
10/23/2014,1,0.01
10/24/2014,1,0.01
10/25/2014,1,0.01
10/26/2014,1,0.01
10/27/2014,1,0.01
10/28/2014,1,0.01
10/29/2014,1,0.01
10/30/2014,1,0.01
10/31/2014,1,0.01
11/1/2014,1,0.01
11/2/2014,1,0.01
11/3/2014,1,0.01
11/4/2014,1,0.01
11/5/2014,1,0.01
11/6/2014,1,0.01
11/7/2014,1,0.01
11/8/2014,1,0.01
11/9/2014,1,0.01
11/10/2014,1,0.01
11/11/2014,1,0.01
11/12/2014,1,0.01
11/13/2014,2,0.02
11/14/2014,1,0.01
11/15/2014,1,0.01
11/16/2014,1,0.01
11/17/2014,1,0.01
11/18/2014,1,0.01
11/19/2014,1,0.01
11/20/2014,1,0.01
11/21/2014,1,0.01
11/22/2014,1,0.01
11/23/2014,1,0.01
11/24/2014,1,0.01
11/25/2014,1,0.01
11/26/2014,1,0.01
11/27/2014,1,0.01
11/28/2014,1,0.01
11/29/2014,1,0.01
11/30/2014,1,0.01
12/1/2014,1,0.01
12/2/2014,1,0.01
12/3/2014,1,0.01
12/4/2014,1,0.01
12/5/2014,1,0.01
12/6/2014,1,0.01
12/7/2014,1,0.01
12/8/2014,1,0.01
12/9/2014,1,0.01
12/10/2014,1,0.01
12/11/2014,2,0.02
12/12/2014,1,0.01
12/13/2014,1,0.01
12/14/2014,1,0.01
12/15/2014,1,0.01
12/16/2014,1,0.01
12/17/2014,1,0.01
12/18/2014,1,0.01
12/19/2014,1,0.01
12/20/2014,1,0.01
12/21/2014,1,0.01
12/22/2014,1,0.01
12/23/2014,1,0.01
12/24/2014,1,0.01
12/25/2014,1,0.01
12/26/2014,1,0.01
12/27/2014,3,0.03
12/28/2014,1,0.01
12/29/2014,1,0.01
12/30/2014,1,0.01
12/31/2014,1,0.01
1/1/2015,1,0.01
1/2/2015,1,0.01
1/3/2015,1,0.01
1/4/2015,2,0.02
1/5/2015,1,0.01
1/6/2015,2,0.02
1/7/2015,1,0.01
1/8/2015,1,0.01
1/9/2015,1,0.01
1/10/2015,1,0.01
1/11/2015,1,0.01
1/12/2015,1,0.01
1/13/2015,1,0.01
1/14/2015,2,0.02
1/15/2015,2,0.02
1/16/2015,2,0.02
1/17/2015,1,0.01
1/18/2015,1,0.01
1/19/2015,1,0.01
1/20/2015,1,0.01
1/21/2015,1,0.01
1/22/2015,1,0.01
1/23/2015,1,0.01
1/24/2015,1,0.01
1/25/2015,1,0.01
1/26/2015,2,0.02
1/27/2015,2,0.02
1/28/2015,1,0.01
1/29/2015,1,0.01
1/30/2015,1,0.01
1/31/2015,1,0.01
2/1/2015,1,0.01
2/2/2015,1,0.01
2/3/2015,1,0.01
2/4/2015,1,0.01
2/5/2015,1,0.01
2/6/2015,1,0.01
2/7/2015,1,0.01
2/8/2015,1,0.01
2/9/2015,1,0.01
2/10/2015,1,0.01
2/11/2015,1,0.01
2/12/2015,1,0.01
2/13/2015,1,0.01
2/14/2015,1,0.01
2/15/2015,1,0.01
2/16/2015,1,0.01
2/17/2015,1,0.01
2/18/2015,1,0.01
2/19/2015,1,0.01
2/20/2015,2,0.02
2/21/2015,1,0.01
2/22/2015,1,0.01
2/23/2015,1,0.01
2/24/2015,1,0.01
2/25/2015,1,0.01
2/26/2015,1,0.01
2/27/2015,1,0.01
2/28/2015,1,0.01
3/1/2015,1,0.01
3/2/2015,1,0.01
3/3/2015,1,0.01
3/4/2015,1,0.01
3/5/2015,1,0.01
3/6/2015,1,0.01
3/7/2015,1,0.01
3/8/2015,1,0.01
3/9/2015,1,0.01
3/10/2015,1,0.01
3/11/2015,1,0.01
3/12/2015,1,0.01
3/13/2015,1,0.01
3/14/2015,1,0.01
3/15/2015,1,0.01
3/16/2015,1,0.01
3/17/2015,1,0.01
3/18/2015,1,0.01
3/19/2015,1,0.01
3/20/2015,1,0.01
3/21/2015,1,0.01
3/22/2015,1,0.01
3/23/2015,1,0.01
3/24/2015,1,0.01
3/25/2015,1,0.01
3/26/2015,1,0.01
3/27/2015,1,0.01
3/28/2015,1,0.01
3/29/2015,1,0.01
3/30/2015,1,0.01
3/31/2015,1,0.01
4/1/2015,1,0.01
4/2/2015,1,0.01
4/3/2015,1,0.01
4/4/2015,1,0.01
4/5/2015,1,0.01
4/6/2015,1,0.01
4/7/2015,1,0.01
4/8/2015,1,0.01
4/9/2015,1,0.01
4/10/2015,1,0.01
4/11/2015,1,0.01
4/12/2015,1,0.01
4/13/2015,1,0.01
4/14/2015,1,0.01
4/15/2015,1,0.01
4/16/2015,1,0.01
4/17/2015,1,0.01
4/18/2015,1,0.01
4/19/2015,1,0.01
4/20/2015,1,0.01
4/21/2015,1,0.01
4/22/2015,1,0.01
4/23/2015,1,0.01
4/24/2015,1,0.01
4/25/2015,1,0.01
4/26/2015,1,0.01
4/27/2015,1,0.01
4/28/2015,1,0.01
4/29/2015,1,0.01
4/30/2015,1,0.01
5/1/2015,1,0.01
5/2/2015,1,0.01
5/3/2015,1,0.01
5/4/2015,1,0.01
5/5/2015,1,0.01
5/6/2015,1,0.01
5/7/2015,1,0.01
5/8/2015,1,0.01
5/9/2015,1,0.01
5/10/2015,1,0.01
5/11/2015,1,0.01
5/12/2015,1,0.01
5/13/2015,1,0.01
5/14/2015,1,0.01
5/15/2015,1,0.01
5/16/2015,1,0.01
5/17/2015,1,0.01
5/18/2015,1,0.01
5/19/2015,1,0.01
5/20/2015,1,0.01
5/21/2015,1,0.01
5/22/2015,1,0.01
5/23/2015,1,0.01
5/24/2015,1,0.01
5/25/2015,1,0.01
5/26/2015,1,0.01
5/27/2015,1,0.01
5/28/2015,1,0.01
5/29/2015,1,0.01
5/30/2015,1,0.01
5/31/2015,1,0.01
6/1/2015,1,0.01
6/2/2015,1,0.01
6/3/2015,1,0.01
6/4/2015,1,0.01
6/5/2015,1,0.01
6/6/2015,1,0.01
6/7/2015,1,0.01
6/8/2015,1,0.01
6/9/2015,1,0.01
6/10/2015,1,0.01
6/11/2015,1,0.01
6/12/2015,1,0.01
6/13/2015,1,0.01
6/14/2015,1,0.01
6/15/2015,1,0.01
6/16/2015,1,0.01
6/17/2015,1,0.01
6/18/2015,2,0.02
6/19/2015,1,0.01
6/20/2015,1,0.01
6/21/2015,1,0.01
6/22/2015,1,0.01
6/23/2015,1,0.01
6/24/2015,1,0.01
6/25/2015,1,0.01
6/26/2015,1,0.01
6/27/2015,1,0.01
6/28/2015,1,0.01
6/29/2015,1,0.01
6/30/2015,2,0.02
7/1/2015,1,0.01
7/2/2015,1,0.01
7/3/2015,1,0.01
7/4/2015,1,0.01
7/5/2015,1,0.01
7/6/2015,1,0.01
7/7/2015,1,0.01
7/8/2015,1,0.01
7/9/2015,1,0.01
7/10/2015,1,0.01
7/11/2015,1,0.01
7/12/2015,2,0.02
7/13/2015,1,0.01
7/14/2015,1,0.01
7/15/2015,1,0.01
7/16/2015,1,0.01
7/17/2015,1,0.01
7/18/2015,1,0.01
7/19/2015,1,0.01
7/20/2015,1,0.01
7/21/2015,1,0.01
7/22/2015,1,0.01
7/23/2015,1,0.01
7/24/2015,1,0.01
7/25/2015,1,0.01
7/26/2015,1,0.01
7/27/2015,1,0.01
7/28/2015,1,0.01
7/29/2015,1,0.01
7/30/2015,1,0.01
7/31/2015,1,0.01
8/1/2015,2,0.02
8/2/2015,1,0.01
8/3/2015,1,0.01
8/4/2015,1,0.01
8/5/2015,1,0.01
8/6/2015,1,0.01
8/7/2015,1,0.01
8/8/2015,1,0.01
8/9/2015,1,0.01
8/10/2015,1,0.01
8/11/2015,1,0.01
8/12/2015,1,0.01
8/13/2015,1,0.01
8/14/2015,1,0.01
8/15/2015,1,0.01
8/16/2015,1,0.01
8/17/2015,1,0.01
8/18/2015,1,0.01
8/19/2015,1,0.01
8/20/2015,1,0.01
8/21/2015,1,0.01
8/22/2015,1,0.01
8/23/2015,1,0.01
8/24/2015,1,0.01
8/25/2015,1,0.01
8/26/2015,1,0.01
8/27/2015,1,0.01
8/28/2015,1,0.01
8/29/2015,1,0.01
8/30/2015,1,0.01
8/31/2015,1,0.01
9/1/2015,1,0.01
9/2/2015,1,0.01
9/3/2015,1,0.01
9/4/2015,1,0.01
9/5/2015,1,0.01
9/6/2015,1,0.01
9/7/2015,1,0.01
9/8/2015,1,0.01
9/9/2015,1,0.01
9/10/2015,1,0.01
9/11/2015,1,0.01
9/12/2015,1,0.01
9/13/2015,1,0.01
9/14/2015,1,0.01
9/15/2015,1,0.01
9/16/2015,1,0.01
9/17/2015,1,0.01
9/18/2015,1,0.01
9/19/2015,1,0.01
9/20/2015,1,0.01
9/21/2015,1,0.01
9/22/2015,1,0.01
9/23/2015,1,0.01
9/24/2015,1,0.01
9/25/2015,1,0.01
9/26/2015,1,0.01
9/27/2015,1,0.01
9/28/2015,1,0.01
9/29/2015,1,0.01
9/30/2015,1,0.01
10/1/2015,1,0.01
10/2/2015,1,0.01
10/3/2015,1,0.01
10/4/2015,1,0.01
10/5/2015,1,0.01
10/6/2015,1,0.01
10/7/2015,1,0.01
10/8/2015,1,0.01
10/9/2015,1,0.01
10/10/2015,1,0.01
10/11/2015,1,0.01
10/12/2015,1,0.01
10/13/2015,1,0.01
10/14/2015,1,0.01
10/15/2015,1,0.01
10/16/2015,1,0.01
10/17/2015,1,0.01
10/18/2015,1,0.01
10/19/2015,1,0.01
10/20/2015,1,0.01
10/21/2015,1,0.01
10/22/2015,1,0.01
10/23/2015,1,0.01
10/24/2015,1,0.01
10/25/2015,1,0.01
10/26/2015,1,0.01
10/27/2015,1,0.01
10/28/2015,1,0.01
10/29/2015,2,0.02
10/30/2015,2,0.02
10/31/2015,1,0.01
11/1/2015,2,0.02
11/2/2015,2,0.02
11/3/2015,2,0.02
11/4/2015,3,0.03
11/5/2015,3,0.03
11/6/2015,2,0.02
11/7/2015,2,0.02
11/8/2015,2,0.02
11/9/2015,2,0.02
11/10/2015,2,0.02
11/11/2015,2,0.02
11/12/2015,1,0.01
11/13/2015,1,0.01
11/14/2015,1,0.01
11/15/2015,1,0.01
11/16/2015,1,0.01
11/17/2015,1,0.01
11/18/2015,1,0.01
11/19/2015,2,0.02
11/20/2015,1,0.01
11/21/2015,1,0.01
11/22/2015,1,0.01
11/23/2015,1,0.01
11/24/2015,1,0.01
11/25/2015,1,0.01
11/26/2015,1,0.01
11/27/2015,1,0.01
11/28/2015,1,0.01
11/29/2015,1,0.01
11/30/2015,2,0.02
12/1/2015,2,0.02
12/2/2015,1,0.01
12/3/2015,1,0.01
12/4/2015,1,0.01
12/5/2015,1,0.01
12/6/2015,2,0.02
12/7/2015,1,0.01
12/8/2015,2,0.02
12/9/2015,4,0.04
12/10/2015,3,0.03
12/11/2015,2,0.02
12/12/2015,2,0.02
12/13/2015,2,0.02
12/14/2015,2,0.02
12/15/2015,2,0.02
12/16/2015,2,0.02
12/17/2015,1,0.01
12/18/2015,2,0.02
12/19/2015,1,0.01
12/20/2015,1,0.01
12/21/2015,1,0.01
12/22/2015,1,0.01
12/23/2015,2,0.02
12/24/2015,1,0.01
12/25/2015,2,0.02
12/26/2015,1,0.01
12/27/2015,1,0.01
12/28/2015,2,0.02
12/29/2015,1,0.01
12/30/2015,1,0.01
12/31/2015,1,0.01
1/1/2016,1,0.01
1/2/2016,1,0.01
1/3/2016,1,0.01
1/4/2016,1,0.01
1/5/2016,1,0.01
1/6/2016,1,0.01
1/7/2016,2,0.02
1/8/2016,2,0.02
1/9/2016,1,0.01
1/10/2016,1,0.01
1/11/2016,1,0.01
1/12/2016,1,0.01
1/13/2016,2,0.02
1/14/2016,1,0.01
1/15/2016,2,0.02
1/16/2016,2,0.02
1/17/2016,2,0.02
1/18/2016,2,0.02
1/19/2016,2,0.02
1/20/2016,2,0.02
1/21/2016,1,0.01
1/22/2016,1,0.01
1/23/2016,1,0.01
1/24/2016,1,0.01
1/25/2016,1,0.01
1/26/2016,1,0.01
1/27/2016,1,0.01
1/28/2016,2,0.02
1/29/2016,1,0.01
1/30/2016,1,0.01
1/31/2016,1,0.01
2/1/2016,1,0.01
2/2/2016,1,0.01
2/3/2016,1,0.01
2/4/2016,1,0.01
2/5/2016,1,0.01
2/6/2016,1,0.01
2/7/2016,1,0.01
2/8/2016,1,0.01
2/9/2016,1,0.01
2/10/2016,1,0.01
2/11/2016,1,0.01
2/12/2016,1,0.01
2/13/2016,1,0.01
2/14/2016,1,0.01
2/15/2016,1,0.01
2/16/2016,1,0.01
2/17/2016,2,0.02
2/18/2016,2,0.02
2/19/2016,1,0.01
2/20/2016,1,0.01
2/21/2016,1,0.01
2/22/2016,1,0.01
2/23/2016,1,0.01
2/24/2016,1,0.01
2/25/2016,1,0.01
2/26/2016,1,0.01
2/27/2016,1,0.01
2/28/2016,1,0.01
2/29/2016,1,0.01
3/1/2016,2,0.02
3/2/2016,1,0.01
3/3/2016,1,0.01
3/4/2016,1,0.01
3/5/2016,1,0.01
3/6/2016,1,0.01
3/7/2016,1,0.01
3/8/2016,1,0.01
3/9/2016,1,0.01
3/10/2016,1,0.01
3/11/2016,1,0.01
3/12/2016,1,0.01
3/13/2016,1,0.01
3/14/2016,1,0.01
3/15/2016,1,0.01
3/16/2016,1,0.01
3/17/2016,1,0.01
3/18/2016,1,0.01
3/19/2016,1,0.01
3/20/2016,1,0.01
3/21/2016,1,0.01
3/22/2016,1,0.01
3/23/2016,1,0.01
3/24/2016,1,0.01
3/25/2016,1,0.01
3/26/2016,1,0.01
3/27/2016,1,0.01
3/28/2016,1,0.01
3/29/2016,1,0.01
3/30/2016,1,0.01
3/31/2016,1,0.01
4/1/2016,1,0.01
4/2/2016,1,0.01
4/3/2016,1,0.01
4/4/2016,1,0.01
4/5/2016,1,0.01
4/6/2016,1,0.01
4/7/2016,1,0.01
4/8/2016,1,0.01
4/9/2016,1,0.01
4/10/2016,1,0.01
4/11/2016,1,0.01
4/12/2016,1,0.01
4/13/2016,1,0.01
4/14/2016,1,0.01
4/15/2016,1,0.01
4/16/2016,1,0.01
4/17/2016,1,0.01
4/18/2016,1,0.01
4/19/2016,1,0.01
4/20/2016,1,0.01
4/21/2016,2,0.02
4/22/2016,1,0.01
4/23/2016,1,0.01
4/24/2016,1,0.01
4/25/2016,2,0.02
4/26/2016,2,0.02
4/27/2016,1,0.01
4/28/2016,2,0.02
4/29/2016,1,0.01
4/30/2016,1,0.01
5/1/2016,1,0.01
5/2/2016,5,0.05
5/3/2016,3,0.03
5/4/2016,2,0.02
5/5/2016,2,0.02
5/6/2016,2,0.02
5/7/2016,2,0.02
5/8/2016,1,0.01
5/9/2016,2,0.02
5/10/2016,1,0.01
5/11/2016,2,0.02
5/12/2016,2,0.02
5/13/2016,2,0.02
5/14/2016,1,0.01
5/15/2016,1,0.01
5/16/2016,1,0.01
5/17/2016,1,0.01
5/18/2016,1,0.01
5/19/2016,1,0.01
5/20/2016,1,0.01
5/21/2016,1,0.01
5/22/2016,1,0.01
5/23/2016,1,0.01
5/24/2016,1,0.01
5/25/2016,2,0.02
5/26/2016,1,0.01
5/27/2016,1,0.01
5/28/2016,2,0.02
5/29/2016,2,0.02
5/30/2016,2,0.02
5/31/2016,2,0.02
6/1/2016,2,0.02
6/2/2016,2,0.02
6/3/2016,2,0.02
6/4/2016,2,0.02
6/5/2016,2,0.02
6/6/2016,2,0.02
6/7/2016,2,0.02
6/8/2016,2,0.02
6/9/2016,2,0.02
6/10/2016,2,0.02
6/11/2016,2,0.02
6/12/2016,2,0.02
6/13/2016,3,0.03
6/14/2016,2,0.02
6/15/2016,2,0.02
6/16/2016,3,0.03
6/17/2016,3,0.03
6/18/2016,2,0.02
6/19/2016,2,0.02
6/20/2016,2,0.02
6/21/2016,2,0.02
6/22/2016,2,0.02
6/23/2016,2,0.02
6/24/2016,3,0.03
6/25/2016,2,0.02
6/26/2016,2,0.02
6/27/2016,2,0.02
6/28/2016,2,0.02
6/29/2016,2,0.02
6/30/2016,2,0.02
7/1/2016,2,0.02
7/2/2016,2,0.02
7/3/2016,2,0.02
7/4/2016,2,0.02
7/5/2016,2,0.02
7/6/2016,2,0.02
7/7/2016,2,0.02
7/8/2016,2,0.02
7/9/2016,2,0.02
7/10/2016,2,0.02
7/11/2016,2,0.02
7/12/2016,2,0.02
7/13/2016,2,0.02
7/14/2016,1,0.01
7/15/2016,1,0.01
7/16/2016,2,0.02
7/17/2016,1,0.01
7/18/2016,1,0.01
7/19/2016,2,0.02
7/20/2016,1,0.01
7/21/2016,1,0.01
7/22/2016,1,0.01
7/23/2016,1,0.01
7/24/2016,1,0.01
7/25/2016,1,0.01
7/26/2016,2,0.02
7/27/2016,2,0.02
7/28/2016,1,0.01
7/29/2016,1,0.01
7/30/2016,1,0.01
7/31/2016,1,0.01
8/1/2016,1,0.01
8/2/2016,2,0.02
8/3/2016,3,0.03
8/4/2016,2,0.02
8/5/2016,2,0.02
8/6/2016,1,0.01
8/7/2016,2,0.02
8/8/2016,1,0.01
8/9/2016,2,0.02
8/10/2016,1,0.01
8/11/2016,1,0.01
8/12/2016,1,0.01
8/13/2016,1,0.01
8/14/2016,1,0.01
8/15/2016,1,0.01
8/16/2016,1,0.01
8/17/2016,1,0.01
8/18/2016,1,0.01
8/19/2016,1,0.01
8/20/2016,1,0.01
8/21/2016,1,0.01
8/22/2016,1,0.01
8/23/2016,1,0.01
8/24/2016,1,0.01
8/25/2016,1,0.01
8/26/2016,1,0.01
8/27/2016,1,0.01
8/28/2016,1,0.01
8/29/2016,1,0.01
8/30/2016,1,0.01
8/31/2016,1,0.01
9/1/2016,1,0.01
9/2/2016,1,0.01
9/3/2016,1,0.01
9/4/2016,1,0.01
9/5/2016,1,0.01
9/6/2016,1,0.01
9/7/2016,1,0.01
9/8/2016,2,0.02
9/9/2016,1,0.01
