,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,,,
71,0.366621129,0.45667361,0.501600438,0.578599409,0.675721655,0.861452377,0.600571579,0.709655539,0.623625474,0.593907005,0.486727497,0.623836652,0.584371864,0.583667334,0.552836154,0.575709469,0.651513716,0.670676418,0.421337657,0.510277506,0.540137521,0.547937585,0.433389449,0.50041081,0.681122551,0.568824416,0.632247465,0.64821351,0.55090561,0.820921584,,0.366621129,0.861452377
72,0.358311025,0.482211619,0.300340252,0.239593316,0.296963411,0.401121167,0.329493128,0.239881975,0.23192668,0.275821163,0.194571106,0.261079251,0.199324548,0.2195011,0.150710301,0.130485533,0.139718912,0.194501766,0.149105155,0.129081731,0.11796447,0.109196315,0.128515762,0.171205618,0.233272655,0.289133924,0.294239049,0.460462025,0.465041502,0.337694987,,0.109196315,0.482211619
73,0.419088118,0.38244929,0.341516808,0.284980198,0.289054526,0.23631667,0.320918141,0.231945617,0.308424799,0.297823587,0.2407927,0.249841475,0.234341967,0.347007155,0.351099191,0.348024927,0.34653462,0.242438351,0.30995613,0.312655667,0.454721397,0.406276273,0.353578529,0.32865699,0.292742251,0.251007991,0.292719005,0.355111364,0.467487086,0.520895159,,0.231945617,0.520895159
74,0.567215397,0.801364304,0.721021888,0.799428314,0.568590192,0.601201208,0.649756382,0.640887,0.67916979,0.541302779,0.447942732,0.532706251,0.570857798,0.639528516,0.721580235,0.855275687,0.720501074,0.578563905,0.654576539,0.722106317,0.462819838,0.413489491,0.393581827,0.329452297,0.347294037,0.366955008,0.383226177,0.318563312,0.343260291,0.331113544,,0.318563312,0.855275687
75,0.555579689,0.64593042,0.673311802,0.590426079,0.509358249,0.490301652,0.509443751,0.604280275,0.43812973,0.480114353,0.468202447,0.493762566,0.420665217,0.528342899,0.46872212,0.617511363,0.55351297,0.531642809,0.530916928,0.706948331,0.656155154,0.726965848,0.599117751,0.691255288,0.64469387,0.631987212,0.493400281,0.455072671,0.598061607,0.574373347,,0.420665217,0.726965848
76,0.373130974,0.599911922,0.440275949,0.392131596,0.466073749,0.495461181,0.326127817,0.270454431,0.306336574,0.354550413,0.414491859,0.483909955,0.641383493,0.844212632,0.965334973,0.862539009,1.026814497,0.842949337,0.910372196,1.42241173,1.118941794,1.000363173,0.833790972,0.851684217,0.748086409,0.850386862,0.893429706,0.998052071,1.188549868,1.016534813,,0.270454431,1.42241173
77,0.487544181,0.561802383,0.506257306,0.684109313,0.654771138,0.910868215,0.915663426,0.553366417,0.576507413,0.565991593,0.692910849,0.580425296,0.446238254,0.417748822,0.439082674,0.486136425,0.445746101,0.424677192,0.358574298,0.340897078,0.328735096,0.366175805,0.336676239,0.340801316,0.353529783,0.45148337,0.392864227,0.307613864,0.262848799,0.273667072,,0.262848799,0.915663426
78,0.341190431,0.344577603,0.356641196,0.326199752,0.303600658,0.263152938,0.162865211,0.179407173,0.148921179,0.124366106,0.144571612,0.170147783,0.203651902,0.232059883,0.229100775,0.342993471,0.315018528,0.299085421,0.310274431,0.293193662,0.318715758,0.383704233,0.393271308,0.308986905,0.491010486,0.555444786,0.462267407,0.468017358,0.440475305,0.481584763,,0.124366106,0.555444786
79,0.367737611,0.229726963,0.326536283,0.279511367,0.253128652,0.190871741,0.196085284,0.140441242,0.187708556,0.180810076,0.112319849,0.126404611,0.11508244,0.116414892,0.108600595,0.134468862,0.143227103,0.16219602,0.156109895,0.157536016,0.280152232,0.232042587,0.198587364,0.133826015,0.095114149,0.088074005,0.123053486,0.116154687,0.131078943,0.083774785,,0.083774785,0.367737611
80,0.444846332,0.480044085,0.457333033,0.352933058,0.365710883,0.213349182,0.192068248,0.174402824,0.223567348,0.245289568,0.196002578,0.254198549,0.249362783,0.23590737,0.225909987,0.25128711,0.208533053,0.166214182,0.12983894,0.128059835,0.114355468,0.084882496,0.086051987,0.089113791,0.088600043,0.090999159,0.121313622,0.14856916,0.135970138,0.156745508,,0.084882496,0.480044085
81,0.338373809,0.366539829,0.354568229,0.408398253,0.462486544,0.490970944,0.468427607,0.397161299,0.392346194,0.531332087,0.439737121,0.481896413,0.340491487,0.298569109,0.267226651,0.172177647,0.174739389,0.13259092,0.107802502,0.130306625,0.153320997,0.169709767,0.143254567,0.157610239,0.204561046,0.199832202,0.133833201,0.116227351,0.137659659,0.158348279,,0.107802502,0.531332087
82,0.333882674,0.30034382,0.28440587,0.392089088,0.35862229,0.367606872,0.379845419,0.396203696,0.409763357,0.415427084,0.469887734,0.394750942,0.3813229,0.489473731,0.628941305,0.807971902,0.984199947,1.21483796,1.010865459,0.935050572,1.057810883,1.184327846,1.073178235,0.907166967,0.744579273,0.612189552,0.508860309,0.578192925,0.625112536,0.952550384,,0.28440587,1.21483796
83,0.439129161,0.497450833,0.461119568,0.453299022,0.435272809,0.527654535,0.67145581,0.832329163,0.813604153,0.829039458,0.694051764,0.739058146,0.783153228,0.613626832,0.653616011,0.604422715,0.683041122,0.820642329,0.510332266,0.63012397,0.557141445,0.782378845,0.890988361,1.012635569,0.704106014,0.634938343,0.774858832,0.840354824,0.817593047,0.99200286,,0.435272809,1.012635569
84,0.469151767,0.561000314,0.520722761,0.552746336,0.771389185,0.927927925,0.699961306,0.850468698,0.939209881,0.81306853,0.626699573,0.617306128,0.699297941,0.801425427,0.958566969,0.894906134,0.898012065,1.020664218,0.821964666,0.821184755,0.691106225,0.831025467,0.757419471,0.661809071,0.90699396,0.908993549,0.823678854,0.733055973,0.810508094,1.002860597,,0.469151767,1.020664218
85,0.415845614,0.370744838,0.427206542,0.399923702,0.457702438,0.303823072,0.292558676,0.247768407,0.230480267,0.251167068,0.212787002,0.235768631,0.22046923,0.291027154,0.254999537,0.289704258,0.304418947,0.260617493,0.232116434,0.179539913,0.186470919,0.223975943,0.283977906,0.292239221,0.223122141,0.256396857,0.233858327,0.212819072,0.153214734,0.164724758,,0.153214734,0.457702438
86,0.433777239,0.517747378,0.486928145,0.42592808,0.309206184,0.387413672,0.522490682,0.501309207,0.485044185,0.3719562,0.403283903,0.347713511,0.433287657,0.345966913,0.368468455,0.518313199,0.628167081,0.735498937,0.893417383,0.653951103,0.720140817,0.912688584,0.80258544,1.472999237,1.143442377,1.528423263,1.573722882,1.227031361,1.076100611,1.043144806,,0.309206184,1.573722882
87,0.587613515,0.82204215,0.865892744,1.193015305,0.997404924,1.12967006,0.749352912,0.952398665,0.8307755,0.780894102,0.82870687,0.620721569,0.999655246,0.90172207,0.716266837,0.661599535,0.748903846,0.816263951,0.958958922,0.918044941,0.997605191,0.830222113,0.938578764,1.062502475,0.778395486,0.579414382,0.62506637,0.593304935,0.654130014,0.531887117,,0.531887117,1.193015305
88,0.329475202,0.360251399,0.322335807,0.281219225,0.323730128,0.561478782,0.556145429,0.55962304,0.480617354,0.288960673,0.392876784,0.428800417,0.361656616,0.372712472,0.444844527,0.444076115,0.391264357,0.381957341,0.318404443,0.298772518,0.263930502,0.243629486,0.318540688,0.33529708,0.309766183,0.298259099,0.303618206,0.307049276,0.373084611,0.389957988,,0.243629486,0.561478782
89,0.314849882,0.351180201,0.36618766,0.341765272,0.435398923,0.522992491,0.542648888,0.490555516,0.626680876,0.709057501,0.6466046,0.753200069,0.854265281,0.825321513,0.710398896,0.926122648,0.999773722,1.259652077,1.314080603,1.367208133,1.649155554,1.932479612,2.356882595,1.667542126,1.740361161,1.723282608,1.867313409,2.202283155,2.473125896,2.649868391,,0.314849882,2.649868391
90,0.342021375,0.385325915,0.389581427,0.279268262,0.319523539,0.293467174,0.339871545,0.337017905,0.24099722,0.292842967,0.326568249,0.335948716,0.247235007,0.27510146,0.200550176,0.23741701,0.160916966,0.165310339,0.15866968,0.101519508,0.112610128,0.112648333,0.107280129,0.108218238,0.10241504,0.115160369,0.085624897,0.096256321,0.063359171,0.057081215,,0.057081215,0.389581427
91,0.406395971,0.448860933,0.370061906,0.324983534,0.32982926,0.237515439,0.336252933,0.335299443,0.273587081,0.322363594,0.24892629,0.343101213,0.469264098,0.421260254,0.490358168,0.595257307,0.696079037,0.670758141,0.582888804,0.634468198,0.513791842,0.487975102,0.637586127,0.446577142,0.495095386,0.320457758,0.369349037,0.307540924,0.28110395,0.262762492,,0.237515439,0.696079037
92,0.524972922,0.50791639,0.424255756,0.36430512,0.341681354,0.355384653,0.378527556,0.355822401,0.351134466,0.277580885,0.391178608,0.432472815,0.582729412,0.541599586,0.49672849,0.566342096,0.619843901,0.727380256,0.491035531,0.512651612,0.315151714,0.207186923,0.244859316,0.281911425,0.26788233,0.302530174,0.360213112,0.319397063,0.348314093,0.360255465,,0.207186923,0.727380256
93,0.541819085,0.604940221,0.60216477,0.51595296,0.474678904,0.362583557,0.327230415,0.275158771,0.319904708,0.32912537,0.407997258,0.435593469,0.407630145,0.478094185,0.522967682,0.473512802,0.371530032,0.379653059,0.425504339,0.482167385,0.522805509,0.553894045,0.523972558,0.669899621,0.898666162,1.027432919,1.481970567,1.570501515,1.20463672,1.091923058,,0.275158771,1.570501515
94,0.338412908,0.303547565,0.319942172,0.338960507,0.439037925,0.376337879,0.314809414,0.255956849,0.262290191,0.256115857,0.304442546,0.343056878,0.240307895,0.208996037,0.23557354,0.18466247,0.162173256,0.160712274,0.126254942,0.0880963,0.098607293,0.093741459,0.089847877,0.112302694,0.120099344,0.093096947,0.081352876,0.086938687,0.082084416,0.118421591,,0.081352876,0.439037925
95,0.422974057,0.3520306,0.325091866,0.380836622,0.335968518,0.210985279,0.173708475,0.188673225,0.14391545,0.173192837,0.134857059,0.135122345,0.097220398,0.08109565,0.09722953,0.145628578,0.154686746,0.176194416,0.200050452,0.222853862,0.227334076,0.185022552,0.164092716,0.167321232,0.122763854,0.119095076,0.164856801,0.166445729,0.156926094,0.187760799,,0.08109565,0.422974057
96,0.314742924,0.352170076,0.390884015,0.346168473,0.301396623,0.298842338,0.365886764,0.292551565,0.186552178,0.233950637,0.232655125,0.197737709,0.171688796,0.169127328,0.201758447,0.2710012,0.27546482,0.312046203,0.356878673,0.380489468,0.571148151,0.646748199,0.720899981,0.53112959,0.419234792,0.340333074,0.283916979,0.237844255,0.344528222,0.411216535,,0.169127328,0.720899981
97,0.33938985,0.368351055,0.373189524,0.422589917,0.390585774,0.360054679,0.263775542,0.32735671,0.361613484,0.402984312,0.470111441,0.41965182,0.55962277,0.55503119,0.582376966,0.379311435,0.409729723,0.44026677,0.457244286,0.321096809,0.263938422,0.316815435,0.307261251,0.457167684,0.430174167,0.422046016,0.406727586,0.379004682,0.290935761,0.381478402,,0.263775542,0.582376966
98,0.382388627,0.462128903,0.437463892,0.560227501,0.696407467,0.648122181,0.730757784,0.582545555,0.539968527,0.301211205,0.349364219,0.26145421,0.266975672,0.283903882,0.284720163,0.256323134,0.32474577,0.295204642,0.27001538,0.231924842,0.216451852,0.192530742,0.187092555,0.127483702,0.168677316,0.166549999,0.161837175,0.155437161,0.169517207,0.183339632,,0.127483702,0.730757784
99,0.331974059,0.200356529,0.253066462,0.213793158,0.192734903,0.203318113,0.145019199,0.137522571,0.142372147,0.154031454,0.168109669,0.212255827,0.311236018,0.225939618,0.2249981,0.203916888,0.202519327,0.150009479,0.175096723,0.229639367,0.226100626,0.206026622,0.203357124,0.170379909,0.141155411,0.179573284,0.142252983,0.13487332,0.152217543,0.14324996,,0.13487332,0.331974059
